Date;Amount;Category;Subcategory;Payment Method;Description;Ref/Check No;Payee/Payer;Status;Receipt Picture;Account;Tag;Tax;Quantity;Split Total;Row Id;Type Id
16.10.2018;-67.0;Entertainment;Other;Cash;сгущ;;;Uncleared;;Personal Expense;;;1 PCS;;2426;
16.10.2018;-140.0;Health Care;Other;Cash;набор нивеа;;;Uncleared;;Personal Expense;;;1 PCS;;2427;
16.10.2018;-1420.0;Shopping;Clothes;Cash;свитера;;;Uncleared;;Personal Expense;;;1 PCS;;2428;
16.10.2018;-603.0;Entertainment;Other;Cash;шоколад в дорогу;;;Uncleared;;Personal Expense;;;1 PCS;;2429;
26.10.2018;22366.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2430;
30.10.2018;-500.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2431;
31.10.2018;-612.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2432;
01.11.2018;-211.0;Entertainment;Other;Cash;еда в обс;;;Uncleared;;Personal Expense;;;1 PCS;;2433;
02.11.2018;-247.0;Entertainment;Other;Cash;к чаю;;;Uncleared;;Personal Expense;;;1 PCS;;2434;
03.11.2018;-488.0;Food;;Cash;тыква, молоко, сливки, яйца;;;Uncleared;;Personal Expense;;;1 PCS;;2435;
03.11.2018;-1131.0;Health Care;Medical;Cash;свечи и мазь гем;;;Uncleared;;Personal Expense;;;1 PCS;;2436;
03.11.2018;-432.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2437;
04.11.2018;-387.0;Entertainment;Bar;Cash;вино, газ, кетчуп;;;Uncleared;;Personal Expense;;;1 PCS;;2438;
04.11.2018;-25.0;Shopping;Home;Cash;вилки и стаканы;;;Uncleared;;Personal Expense;;;1 PCS;;2439;
04.11.2018;-549.0;Food;;Cash;шпик;;;Uncleared;;Personal Expense;;;1 PCS;;2440;
05.11.2018;-430.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2441;
05.11.2018;-998.0;Food;;Cash;куча еды;;;Uncleared;;Personal Expense;;;1 PCS;;2442;
05.11.2018;6000.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2443;
07.11.2018;-275.0;Entertainment;Other;Cash;колбаса и хлеб;;;Uncleared;;Personal Expense;;;1 PCS;;2444;
08.11.2018;-100.0;Shopping;Devices;Cash;батарейки;;;Uncleared;;Personal Expense;;;1 PCS;;2445;
08.11.2018;-12.0;Health Care;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2446;
09.11.2018;-463.0;Food;;Cash;котлеты;;;Uncleared;;Personal Expense;;;1 PCS;;2447;
11.11.2018;1200.0;Excursion;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2448;
11.11.2018;-326.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2449;
11.11.2018;-227.0;Food;;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;2450;
13.11.2018;2000.0;Excursion;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2451;
13.11.2018;-126.0;Shopping;Other;Cash;дихлофос;;;Uncleared;;Personal Expense;;;1 PCS;;2452;
13.11.2018;-313.0;Health Care;Other;Cash;пантенол;;;Uncleared;;Personal Expense;;;1 PCS;;2453;
16.11.2018;-680.0;Shopping;Other;Cash;подставка;;;Uncleared;;Personal Expense;;;1 PCS;;2454;
16.11.2018;-103.0;Shopping;Other;Cash;подставка под бумагу Лесе;;;Uncleared;;Personal Expense;;;1 PCS;;2455;
16.11.2018;-930.0;Food;;Cash;вода, наполнитель, батон, туалет;;;Uncleared;;Personal Expense;;;1 PCS;;2456;
16.11.2018;-624.0;Food;;Cash;котлеты;;;Uncleared;;Personal Expense;;;1 PCS;;2457;
17.11.2018;-47.0;Entertainment;Other;Cash;газ;;;Uncleared;;Personal Expense;;;1 PCS;;2458;
17.11.2018;-344.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;2459;
19.11.2018;-162.0;Health Care;Medical;Cash;спазмалгон;;;Uncleared;;Personal Expense;;;1 PCS;;2460;
20.11.2018;-30.0;Health Care;Other;Cash;мазь гидрокортизон;;;Uncleared;;Personal Expense;;;1 PCS;;2461;
20.11.2018;-249.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2462;
21.11.2018;-427.0;Entertainment;Other;Cash;сыры;;;Uncleared;;Personal Expense;;;1 PCS;;2463;
22.11.2018;-425.0;Food;;Cash;вареники и котлеты;;;Uncleared;;Personal Expense;;;1 PCS;;2464;
22.11.2018;-145.0;Food;;Cash;сметана, кетчупа;;;Uncleared;;Personal Expense;;;1 PCS;;2465;
24.11.2018;1000.0;Excursion;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2466;
26.11.2018;-272.0;Food;;Cash;вода и хлеб;;;Uncleared;;Personal Expense;;;1 PCS;;2467;
27.11.2018;-455.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2468;
27.11.2018;-276.0;Food;;Cash;яблоко, морковь, картофель;;;Uncleared;;Personal Expense;;;1 PCS;;2469;
28.11.2018;18879.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2470;
29.11.2018;-799.0;Shopping;Devices;Cash;лампа;;;Uncleared;;Personal Expense;;;1 PCS;;2471;
29.11.2018;5000.0;Different resources;;Cash;лекция в москве;;;Uncleared;;Personal Expense;;;1 PCS;;2472;
29.11.2018;-338.0;Food;;Cash;пельменми;;;Uncleared;;Personal Expense;;;1 PCS;;2473;
29.11.2018;-470.0;Travel;Bus;Cash;москва;;;Uncleared;;Personal Expense;;;1 PCS;;2474;
29.11.2018;-169.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;2475;
30.11.2018;-640.0;Entertainment;Bar;Cash;вино, газ, хлеб;;;Uncleared;;Personal Expense;;;1 PCS;;2476;
02.12.2018;-632.0;Food;;Cash;пельмени, блины;;;Uncleared;;Personal Expense;;;1 PCS;;2477;
02.12.2018;-577.0;Food;;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;2478;
02.12.2018;-97.0;Food;;Cash;хлеб и пряник;;;Uncleared;;Personal Expense;;;1 PCS;;2479;
03.12.2018;-93.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;2480;
03.12.2018;-139.0;Entertainment;Cafe;Cash;еда в москве;;;Uncleared;;Personal Expense;;;1 PCS;;2481;
06.12.2018;6000.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2482;
06.12.2018;-472.0;Entertainment;Other;Cash;сладкое на работу;;;Uncleared;;Personal Expense;;;1 PCS;;2483;
06.12.2018;-600.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2484;
07.12.2018;-1171.0;Entertainment;Bar;Cash;пиво и к пиву;;;Uncleared;;Personal Expense;;;1 PCS;;2485;
07.12.2018;-542.0;Entertainment;Bar;Cash;пиво и к пиву;;;Uncleared;;Personal Expense;;;1 PCS;;2486;
07.12.2018;-1000.0;Entertainment;Cafe;Cash;пицца;;;Uncleared;;Personal Expense;;;1 PCS;;2487;
07.12.2018;-1106.0;Entertainment;Bar;Cash;пиво кальмар икра;;;Uncleared;;Personal Expense;;;1 PCS;;2488;
09.12.2018;-1000.0;Shopping;Other;Cash;паста, палочки, гели, туалетная бумага и тд;;;Uncleared;;Personal Expense;;;1 PCS;;2489;
09.12.2018;-1230.0;Shopping;Other;Cash;наколени и балон газа;;;Uncleared;;Personal Expense;;;1 PCS;;2490;
09.12.2018;-100.0;Sport;Other;Cash;волейбол 2 раза;;;Uncleared;;Personal Expense;;;1 PCS;;2491;
10.12.2018;-334.0;Food;;Cash;еда;;;Uncleared;;Personal Expense;;;1 PCS;;2492;
10.12.2018;-414.0;Food;;Cash;колбаса, вареники, сардельки;;;Uncleared;;Personal Expense;;;1 PCS;;2493;
11.12.2018;-172.0;Entertainment;Other;Cash;шоколад;;;Uncleared;;Personal Expense;;;1 PCS;;2494;
13.12.2018;-387.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2495;
14.12.2018;-1461.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2496;
17.12.2018;-806.0;Health Care;Medical;Cash;назонекс;;;Uncleared;;Personal Expense;;;1 PCS;;2497;
17.12.2018;-202.0;Food;;Cash;вода еда;;;Uncleared;;Personal Expense;;;1 PCS;;2498;
17.12.2018;-158.0;Entertainment;Other;Cash;сладкое;;;Uncleared;;Personal Expense;;;1 PCS;;2499;
17.12.2018;-60.0;Shopping;Devices;Cash;батареи;;;Uncleared;;Personal Expense;;;1 PCS;;2500;
18.12.2018;-663.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2501;
19.12.2018;-600.0;Shopping;Devices;Cash;python для андроид;;;Uncleared;;Personal Expense;;;1 PCS;;2502;
19.12.2018;-161.0;Shopping;Devices;Cash;супер калькулятор;;;Uncleared;;Personal Expense;;;1 PCS;;2503;
21.12.2018;-657.0;Health Care;Medical;Cash;зоракс и салфетки;;;Uncleared;;Personal Expense;;;1 PCS;;2504;
21.12.2018;-1047.0;Food;;Cash;еда;;;Uncleared;;Personal Expense;;;1 PCS;;2505;
21.12.2018;-824.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2506;
21.12.2018;-1700.0;Entertainment;Other;Cash;мясо барана;;;Uncleared;;Personal Expense;;;1 PCS;;2507;
22.12.2018;-104.0;Food;;Cash;мука;;;Uncleared;;Personal Expense;;;1 PCS;;2508;
22.12.2018;-68.0;Health Care;Other;Cash;прокладки;;;Uncleared;;Personal Expense;;;1 PCS;;2509;
22.12.2018;-247.0;Entertainment;Other;Cash;сыр;;;Uncleared;;Personal Expense;;;1 PCS;;2510;
26.12.2018;-1027.0;Food;;Cash;еда;;;Uncleared;;Personal Expense;;;1 PCS;;2511;
27.12.2018;5000.0;Different resources;;Cash;Чашей;;;Uncleared;;Personal Expense;;;1 PCS;;2512;
28.12.2018;16056.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2513;
28.12.2018;10000.0;Different resources;;Cash;профсоюз;;;Uncleared;;Personal Expense;;;1 PCS;;2514;
28.12.2018;-140.0;Travel;Bus;Cash;в Серпухов;;;Uncleared;;Personal Expense;;;1 PCS;;2515;
28.12.2018;-111.0;Health Care;Other;Cash;тример для кутикул;;;Uncleared;;Personal Expense;;;1 PCS;;2516;
28.12.2018;-720.0;Shopping;Home;Cash;чайник, стаканы;;;Uncleared;;Personal Expense;;;1 PCS;;2517;
28.12.2018;-150.0;Travel;Bus;Cash;из Серпухов;;;Uncleared;;Personal Expense;;;1 PCS;;2518;
28.12.2018;-569.0;Shopping;Clothes;Cash;шарф;;;Uncleared;;Personal Expense;;;1 PCS;;2519;
28.12.2018;-500.0;Sport;Other;Cash;фляга для воды;;;Uncleared;;Personal Expense;;;1 PCS;;2520;
28.12.2018;-182.0;Entertainment;Other;Cash;йогурт;;;Uncleared;;Personal Expense;;;1 PCS;;2521;
30.12.2018;-2330.0;Entertainment;Other;Cash;еда и напитки на нг;;;Uncleared;;Personal Expense;;;1 PCS;;2522;
30.12.2018;-1212.0;Food;;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;2523;
30.12.2018;-635.0;Food;;Cash;сыр, вареники;;;Uncleared;;Personal Expense;;;1 PCS;;2524;
31.12.2018;-500.0;Entertainment;Other;Cash;орехи;;;Uncleared;;Personal Expense;;;1 PCS;;2525;
31.12.2018;-968.0;Entertainment;Party;Cash;еда на нг;;;Uncleared;;Personal Expense;;;1 PCS;;2526;
31.12.2018;-945.0;Health Care;Medical;Cash;зоракс, цит;;;Uncleared;;Personal Expense;;;1 PCS;;2527;
03.01.2019;-790.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2528;
04.01.2019;2000.0;Excursion;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2529;
05.01.2019;-480.0;Entertainment;Other;Cash;фрукты и наполнитдиь;;;Uncleared;;Personal Expense;;;1 PCS;;2530;
05.01.2019;-249.0;Food;;Cash;еда в обс;;;Uncleared;;Personal Expense;;;1 PCS;;2531;
06.01.2019;6000.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2532;
08.01.2019;-171.0;Food;;Cash;мандарины;;;Uncleared;;Personal Expense;;;1 PCS;;2533;
13.01.2019;-184.0;Travel;Bus;Cash;в Серпухов;;;Uncleared;;Personal Expense;;;1 PCS;;2534;
13.01.2019;-75.0;Shopping;Other;Cash;пилка для ногтей;;;Uncleared;;Personal Expense;;;1 PCS;;2535;
13.01.2019;-898.0;Shopping;Clothes;Cash;трусы;;;Uncleared;;Personal Expense;;;1 PCS;;2536;
13.01.2019;-913.0;Entertainment;Bar;Cash;вино, колбаса, краб, ;;;Uncleared;;Personal Expense;;;1 PCS;;2537;
13.01.2019;-880.0;Shopping;Home;Cash;тарелки, салфетки на стол,;;;Uncleared;;Personal Expense;;;1 PCS;;2538;
14.01.2019;-484.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2539;
15.01.2019;-379.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2540;
15.01.2019;-212.0;Health Care;Dental;Cash;зубная нить;;;Uncleared;;Personal Expense;;;1 PCS;;2541;
17.01.2019;-84.0;Food;;Cash;морковка лук;;;Uncleared;;Personal Expense;;;1 PCS;;2542;
18.01.2019;-1316.0;Entertainment;Other;Cash;удон, хлеб, тофу, спаржа, заправки, сосусы;;;Uncleared;;Personal Expense;;;1 PCS;;2543;
19.01.2019;-139.0;Shopping;Devices;Cash;программа git;;;Uncleared;;Personal Expense;;;1 PCS;;2544;
19.01.2019;-500.0;Health Care;Medical;Cash;спазмалгон;;;Uncleared;;Personal Expense;;;1 PCS;;2545;
21.01.2019;-1211.0;Entertainment;Other;Cash;фунчеза, рис, мясо! перец, наполнит;;;Uncleared;;Personal Expense;;;1 PCS;;2546;
22.01.2019;-100.0;Utilities;Phone;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2547;
23.01.2019;-747.0;Entertainment;Other;Cash;сыр и кол;;;Uncleared;;Personal Expense;;;1 PCS;;2548;
23.01.2019;-1450.0;Entertainment;Bar;Cash;торт, вино, вода;;;Uncleared;;Personal Expense;;;1 PCS;;2549;
25.01.2019;-4468.0;Entertainment;Bar;Cash;еда, вода, алкоголь на лесино др;;;Uncleared;;Personal Expense;;;1 PCS;;2550;
25.01.2019;-1911.0;Food;;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;2551;
26.01.2019;-132.0;Food;;Cash;хлеб;;;Uncleared;;Personal Expense;;;1 PCS;;2552;
26.01.2019;-41.0;Shopping;Home;Cash;тарелки;;;Uncleared;;Personal Expense;;;1 PCS;;2553;
26.01.2019;-68.0;Shopping;Home;Cash;салфетки крахмал;;;Uncleared;;Personal Expense;;;1 PCS;;2554;
26.01.2019;-240.0;Shopping;Tools;Cash;щипцы, черпак;;;Uncleared;;Personal Expense;;;1 PCS;;2555;
26.01.2019;-280.0;Other;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2556;
28.01.2019;34397.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2557;
28.01.2019;-709.0;Entertainment;Bar;Cash;пиво и к пиву;;;Uncleared;;Personal Expense;;;1 PCS;;2558;
28.01.2019;-1660.0;Other;;Cash;подарок Наташе;;;Uncleared;;Personal Expense;;;1 PCS;;2559;
31.01.2019;-925.0;Health Care;Other;Cash;диски, ватные палочки, спрей;;;Uncleared;;Personal Expense;;;1 PCS;;2560;
01.02.2019;-926.0;Food;;Cash;удон и все остальное;;;Uncleared;;Personal Expense;;;1 PCS;;2561;
01.02.2019;-380.0;Food;;Cash;перец, вода, чай;;;Uncleared;;Personal Expense;;;1 PCS;;2562;
02.02.2019;-495.0;Entertainment;Bar;Cash;пиво и чипсы;;;Uncleared;;Personal Expense;;;1 PCS;;2563;
05.02.2019;-3090.0;Entertainment;Bar;Cash;вафли и алкоголь;;;Uncleared;;Personal Expense;;;1 PCS;;2564;
06.02.2019;-414.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2565;
06.02.2019;6000.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2566;
07.02.2019;-567.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2567;
10.02.2019;-634.0;Food;;Cash;еда вода;;;Uncleared;;Personal Expense;;;1 PCS;;2568;
10.02.2019;-550.0;Sport;Swimming pool;Cash;очки;;;Uncleared;;Personal Expense;;;1 PCS;;2569;
11.02.2019;-359.0;Entertainment;Other;Cash;печенье;;;Uncleared;;Personal Expense;;;1 PCS;;2570;
11.02.2019;-276.0;Food;;Cash;хлеб, бананы;;;Uncleared;;Personal Expense;;;1 PCS;;2571;
11.02.2019;-193.0;Entertainment;Other;Cash;печенье, шоколад;;;Uncleared;;Personal Expense;;;1 PCS;;2572;
13.02.2019;-332.0;Food;;Cash;еда в обс;;;Uncleared;;Personal Expense;;;1 PCS;;2573;
13.02.2019;-440.0;Food;;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;2574;
13.02.2019;-257.0;Food;;Cash;еда;;;Uncleared;;Personal Expense;;;1 PCS;;2575;
14.02.2019;-740.0;Entertainment;Cafe;Cash;обед в спа;;;Uncleared;;Personal Expense;;;1 PCS;;2576;
14.02.2019;-3600.0;Entertainment;Other;Cash;массажи и сауны;;;Uncleared;;Personal Expense;;;1 PCS;;2577;
14.02.2019;-194.0;Travel;Bus;Cash;в серп;;;Uncleared;;Personal Expense;;;1 PCS;;2578;
14.02.2019;-150.0;Travel;Bus;Cash;из Серпухов;;;Uncleared;;Personal Expense;;;1 PCS;;2579;
14.02.2019;-262.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2580;
14.02.2019;-66.0;Food;;Cash;хлеб;;;Uncleared;;Personal Expense;;;1 PCS;;2581;
15.02.2019;-899.0;Entertainment;Cafe;Cash;пицца;;;Uncleared;;Personal Expense;;;1 PCS;;2582;
15.02.2019;-316.0;Travel;Bus;Cash;Серпухов;;;Uncleared;;Personal Expense;;;1 PCS;;2583;
15.02.2019;-192.0;Entertainment;Other;Cash;сладкое лесе на работу;;;Uncleared;;Personal Expense;;;1 PCS;;2584;
15.02.2019;-541.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2585;
16.02.2019;-300.0;Food;;Cash;рыба;;;Uncleared;;Personal Expense;;;1 PCS;;2586;
16.02.2019;-71.0;Food;;Cash;хлеб;;;Uncleared;;Personal Expense;;;1 PCS;;2587;
17.02.2019;-489.0;Entertainment;Other;Cash;сладко на работу;;;Uncleared;;Personal Expense;;;1 PCS;;2588;
17.02.2019;-623.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2589;
18.02.2019;-95.0;Shopping;Other;Cash;коробка для посылки;;;Uncleared;;Personal Expense;;;1 PCS;;2590;
20.02.2019;-513.0;Food;;Cash;хлеб и масло;;;Uncleared;;Personal Expense;;;1 PCS;;2591;
21.02.2019;-590.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2592;
22.02.2019;-623.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2593;
23.02.2019;-100.0;Other;;Cash;фото на документы;;;Uncleared;;Personal Expense;;;1 PCS;;2594;
23.02.2019;-184.0;Travel;Bus;Cash;в Серпухов;;;Uncleared;;Personal Expense;;;1 PCS;;2595;
23.02.2019;-540.0;Entertainment;Other;Cash;сладости;;;Uncleared;;Personal Expense;;;1 PCS;;2596;
23.02.2019;-150.0;Entertainment;Movies;Cash;билеты в кино;;;Uncleared;;Personal Expense;;;1 PCS;;2597;
25.02.2019;-595.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2598;
26.02.2019;-648.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2599;
26.02.2019;42072.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2600;
27.02.2019;-827.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2601;
28.02.2019;-233.0;Entertainment;Cafe;Cash;кфс завтрак;;;Uncleared;;Personal Expense;;;1 PCS;;2602;
28.02.2019;-153.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;2603;
03.03.2019;-82.0;Food;;Cash;хлеб;;;Uncleared;;Personal Expense;;;1 PCS;;2604;
03.03.2019;-2350.0;Shopping;Home;Cash;кран;;;Uncleared;;Personal Expense;;;1 PCS;;2605;
03.03.2019;-147.0;Food;;Cash;вода;;;Uncleared;;Personal Expense;;;1 PCS;;2606;
03.03.2019;-100.0;Entertainment;other;Cash;сладкое обсерваторию;;;Uncleared;;Personal Expense;;;1 PCS;;2607;
04.03.2019;-325.0;Other;;Cash;почта;;;Uncleared;;Personal Expense;;;1 PCS;;2608;
05.03.2019;-140.0;Entertainment;Cafe;Cash;обед;;;Uncleared;;Personal Expense;;;1 PCS;;2609;
06.03.2019;-1290.0;Entertainment;Bar;Cash;куантро;;;Uncleared;;Personal Expense;;;1 PCS;;2610;
06.03.2019;-1380.0;Entertainment;Bar;Cash;вермут;;;Uncleared;;Personal Expense;;;1 PCS;;2611;
06.03.2019;6000.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2612;
08.03.2019;-258.0;Entertainment;Bar;Cash;чипсы сыр;;;Uncleared;;Personal Expense;;;1 PCS;;2613;
08.03.2019;-288.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;2614;
08.03.2019;-189.0;Food;;Cash;сыр;;;Uncleared;;Personal Expense;;;1 PCS;;2615;
08.03.2019;-1101.0;Food;;Cash;мясо и мед;;;Uncleared;;Personal Expense;;;1 PCS;;2616;
08.03.2019;-614.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2617;
09.03.2019;-1394.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2618;
09.03.2019;-518.0;Entertainment;Bar;Cash;пиво и к пиву;;;Uncleared;;Personal Expense;;;1 PCS;;2619;
09.03.2019;1000.0;Excursion;;Cash;москва;;;Uncleared;;Personal Expense;;;1 PCS;;2620;
09.03.2019;3000.0;Excursion;;Cash;олимп;;;Uncleared;;Personal Expense;;;1 PCS;;2621;
10.03.2019;-449.0;Entertainment;Other;Cash;сладкое;;;Uncleared;;Personal Expense;;;1 PCS;;2622;
10.03.2019;-5615.0;Household;Communal payment;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2623;
11.03.2019;-36.0;Shopping;Home;Cash;тарелка;;;Uncleared;;Personal Expense;;;1 PCS;;2624;
11.03.2019;-200.0;Food;;Cash;на работу;;;Uncleared;;Personal Expense;;;1 PCS;;2625;
13.03.2019;-1140.0;Shopping;Clothes;Cash;рубашки;;;Uncleared;;Personal Expense;;;1 PCS;;2626;
13.03.2019;-3500.0;Health Care;Dental;Cash;зубы;;;Uncleared;;Personal Expense;;;1 PCS;;2627;
13.03.2019;-69.0;Entertainment;Other;Cash;газ;;;Uncleared;;Personal Expense;;;1 PCS;;2628;
14.03.2019;-2479.0;Health Care;Medical;Cash;медикаменты ;;;Uncleared;;Personal Expense;;;1 PCS;;2629;
15.03.2019;-1680.0;Health Care;Medical;Cash;витамины, мезим;;;Uncleared;;Personal Expense;;;1 PCS;;2630;
15.03.2019;-527.0;Entertainment;Cafe;Cash;обед в москве;;;Uncleared;;Personal Expense;;;1 PCS;;2631;
15.03.2019;-500.0;Shopping;Clothes;Cash;шлепки;;;Uncleared;;Personal Expense;;;1 PCS;;2632;
15.03.2019;-6280.0;Shopping;Clothes;Cash;льняные штаны;;;Uncleared;;Personal Expense;;;1 PCS;;2633;
15.03.2019;-1214.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2634;
15.03.2019;-711.0;Entertainment;Bar;Cash;пиво и к пиву;;;Uncleared;;Personal Expense;;;1 PCS;;2635;
16.03.2019;-793.0;Food;;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;2636;
16.03.2019;-179.0;Food;;Cash;вареники;;;Uncleared;;Personal Expense;;;1 PCS;;2637;
16.03.2019;-641.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2638;
16.03.2019;-902.0;Entertainment;Bar;Cash;лилер ванаталин;;;Uncleared;;Personal Expense;;;1 PCS;;2639;
22.03.2019;-352.0;Entertainment;Other;Cash;холодные коктейли ;;;Uncleared;;Personal Expense;;;1 PCS;;2640;
22.03.2019;-2297.0;Shopping;Clothes;Cash;рубашка и шарфы;;;Uncleared;;Personal Expense;;;1 PCS;;2641;
23.03.2019;-851.0;Entertainment;Bar;Cash;картошка и пиво;;;Uncleared;;Personal Expense;;;1 PCS;;2642;
24.03.2019;-606.0;Entertainment;Bar;Cash;пиво и сыр в ереване;;;Uncleared;;Personal Expense;;;1 PCS;;2643;
28.03.2019;41265.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2644;
03.04.2019;-6792.0;Entertainment;Bar;Cash;вино из армении;;;Uncleared;;Personal Expense;;;1 PCS;;2645;
04.04.2019;-2000.0;Entertainment;Other;Cash;билет матемадаран;;;Uncleared;;Personal Expense;;;1 PCS;;2646;
04.04.2019;-750.0;Shopping;Presents;Cash;лесе дудук;;;Uncleared;;Personal Expense;;;1 PCS;;2647;
04.04.2019;-3000.0;Shopping;Presents;Cash;магнитики и всякие другие подарки в ереване;;;Uncleared;;Personal Expense;;;1 PCS;;2648;
04.04.2019;-2400.0;Entertainment;Bar;Cash;вино из армении;;;Uncleared;;Personal Expense;;;1 PCS;;2649;
05.04.2019;-1163.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2650;
05.04.2019;-612.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2651;
05.04.2019;-250.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2652;
06.04.2019;-330.0;Shopping;Clothes;Cash;шапка и перчатки;;;Uncleared;;Personal Expense;;;1 PCS;;2653;
06.04.2019;-330.0;Food;;Cash;соевый соус и шпинат;;;Uncleared;;Personal Expense;;;1 PCS;;2654;
06.04.2019;-111.0;Food;;Cash;масло и лук;;;Uncleared;;Personal Expense;;;1 PCS;;2655;
06.04.2019;-60.0;Shopping;other;Cash;два пульвелизатора;;;Uncleared;;Personal Expense;;;1 PCS;;2656;
06.04.2019;-670.0;Entertainment;Bar;Cash;пиво и сухарики;;;Uncleared;;Personal Expense;;;1 PCS;;2657;
06.04.2019;-246.0;Entertainment;Other;Cash;сыр и хлеб;;;Uncleared;;Personal Expense;;;1 PCS;;2658;
07.04.2019;-64.0;Shopping;Other;Cash;гипс;;;Uncleared;;Personal Expense;;;1 PCS;;2659;
07.04.2019;-102.0;Shopping;Other;Cash;от моли;;;Uncleared;;Personal Expense;;;1 PCS;;2660;
07.04.2019;-165.0;Shopping;Other;Cash;семена;;;Uncleared;;Personal Expense;;;1 PCS;;2661;
09.04.2019;-210.0;Shopping;Other;Cash;розетка;;;Uncleared;;Personal Expense;;;1 PCS;;2662;
09.04.2019;-669.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2663;
09.04.2019;-5050.0;Household;Communal payment;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;2664;
09.04.2019;-1500.0;Entertainment;Other;Cash;долги Стасе, Томе, Наде;;;Uncleared;;Personal Expense;;;1 PCS;;2665;
